,salary_min,salary_max,currency,vacancy,link,source
154,50000.0,75000.0,руб.,Кассир-Бариста,https://hh.ru/vacancy/52610004?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
155,,49000.0,руб.,Кассир-бухгалтер,https://hh.ru/vacancy/53003684?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
156,55000.0,,руб.,Кассир,https://hh.ru/vacancy/51286632?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
157,60000.0,,руб.,Продавец-кассир (м. Деловой центр),https://hh.ru/vacancy/51051842?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
158,,55000.0,руб.,Бармен-кассир,https://hh.ru/vacancy/52113892?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
159,46500.0,,руб.,Продавец-кассир в мобильную группу,https://hh.ru/vacancy/52403497?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
160,40000.0,,руб.,Кассир ресторана,https://hh.ru/vacancy/52844974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
161,54000.0,65000.0,руб.,Позитивный бариста-кассир,https://hh.ru/vacancy/52830131?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
162,45000.0,50000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52722797?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
163,50000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/52421062?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
164,40000.0,,руб.,Кассир в пиццерию,https://hh.ru/vacancy/51115225?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
165,,,,Кассир - бариста,https://hh.ru/vacancy/52728293?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
166,38000.0,,руб.,Кассир в столовую,https://hh.ru/vacancy/51779965?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
167,40000.0,70000.0,руб.,Кассир-продавец,https://hh.ru/vacancy/41736962?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
168,45000.0,55000.0,руб.,Бариста - кассир,https://hh.ru/vacancy/52614594?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
169,50000.0,55000.0,руб.,Кассир,https://hh.ru/vacancy/52923647?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
170,35000.0,50000.0,руб.,Продавец-кассир в кафе-пекарню,https://hh.ru/vacancy/52455451?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
171,,,,Диспетчер-кассир,https://hh.ru/vacancy/50453177?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
172,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52844645?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
173,50000.0,60000.0,руб.,Кассир,https://hh.ru/vacancy/52835422?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
174,50000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/52908244?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
175,70000.0,,руб.,Продавец-кассир (Фудсити),https://hh.ru/vacancy/46485546?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
176,44000.0,48000.0,руб.,Кассир,https://hh.ru/vacancy/52685999?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
177,48000.0,,руб.,"Продавец-кассир (г. Москва, м. Академическая)",https://hh.ru/vacancy/52520984?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
178,50000.0,,руб.,Кассир (ТРЦ Метрополис),https://hh.ru/vacancy/50918267?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
179,40000.0,,руб.,Кассир в столовую,https://hh.ru/vacancy/52888806?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
180,40000.0,66000.0,руб.,Кассир,https://hh.ru/vacancy/48809005?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
181,55000.0,,руб.,Продавец-Кассир,https://hh.ru/vacancy/52598675?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
182,50000.0,,руб.,Старший продавец-кассир (ТРЦ Европейский),https://hh.ru/vacancy/52396882?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
183,,,,Кассир боулинга,https://hh.ru/vacancy/51320559?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
184,40000.0,66000.0,руб.,Кассир-стажер,https://hh.ru/vacancy/51794358?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
185,,,,Продавец-кассир,https://hh.ru/vacancy/52246521?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
186,38000.0,,руб.,Кассир выходного дня,https://hh.ru/vacancy/52681746?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
187,35000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52609182?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
188,,45000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/48377420?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
189,50000.0,57000.0,руб.,Контролер-кассир М 11 (платный участок дороги),https://hh.ru/vacancy/52341267?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
190,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959339?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
191,43000.0,,руб.,Кассир-букмекер (Москва),https://hh.ru/vacancy/47283846?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
192,39000.0,,руб.,Кассир-операционист,https://hh.ru/vacancy/49922944?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
193,40000.0,70000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51797727?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
194,65000.0,100000.0,руб.,Продавец-кассир (м. Строгино),https://hh.ru/vacancy/51132295?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
195,44000.0,,руб.,Кассир-консультант,https://hh.ru/vacancy/52235838?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
196,45000.0,,руб.,Кассир в ресторан #СИБИРЬСИБИРЬ,https://hh.ru/vacancy/51810307?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
197,41000.0,,руб.,Консультант-кассир в Золотое Яблоко ( ТЦ Ангара),https://hh.ru/vacancy/50873655?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
198,50000.0,55000.0,руб.,"Продавец-кассир (сеть супермаркетов ""Ярче!"") м. Отрадное",https://hh.ru/vacancy/52886675?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
199,,60000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/50736129?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
200,45000.0,,руб.,Оператор-кассир АЗС,https://hh.ru/vacancy/52814013?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
201,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52913885?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
202,55000.0,65000.0,руб.,Бариста - кассир,https://hh.ru/vacancy/52184021?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
203,55000.0,80000.0,руб.,Бариста-кассир,https://hh.ru/vacancy/52719277?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
204,45000.0,,руб.,Кассир-администратор,https://hh.ru/vacancy/51983536?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
205,38000.0,,руб.,Кассир магазина одежды,https://hh.ru/vacancy/52110394?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
206,38000.0,,руб.,Кассир,https://hh.ru/vacancy/49345091?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
207,45000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51270740?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
208,50000.0,70000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51994113?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
209,45000.0,,руб.,Кассир-операционист,https://hh.ru/vacancy/51982825?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
210,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959348?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
211,55000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52421009?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
212,60000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52658583?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
213,45000.0,50000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52996494?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
214,,,,Администратор-кассир кафе,https://hh.ru/vacancy/51939004?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
215,50000.0,,руб.,Бармен-кассир,https://hh.ru/vacancy/51966210?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
216,50000.0,60000.0,руб.,Администратор-кассир (Коптево),https://hh.ru/vacancy/52035580?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
217,45500.0,,руб.,Кассир-продавец,https://hh.ru/vacancy/51964677?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
218,50000.0,,руб.,Мобильный кассир в розничную сеть DUTY FRUITY,https://hh.ru/vacancy/50677603?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
219,75000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/48598737?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
220,65000.0,110000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51961964?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
221,44000.0,57000.0,руб.,Кассир-консультант,https://hh.ru/vacancy/51180623?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
222,57590.0,75000.0,руб.,Мобильный кассир (СВАО),https://hh.ru/vacancy/50883501?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
223,58000.0,69000.0,руб.,Кассир-продавец (ТЦ Европейский),https://hh.ru/vacancy/51075995?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
224,,50000.0,руб.,Кассир-продавец,https://hh.ru/vacancy/52990757?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
225,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959362?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
226,50000.0,60000.0,руб.,Бариста-кассир,https://hh.ru/vacancy/51961948?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
227,40000.0,,руб.,Кассир в ресторан,https://hh.ru/vacancy/52177969?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
228,50000.0,,руб.,Продавец-кассир (ул. Декабристов),https://hh.ru/vacancy/52614154?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
229,50000.0,55000.0,руб.,"Продавец-кассир (Сеть супермаркетов ""Ярче!"", м.Соколиная гора)",https://hh.ru/vacancy/52887533?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
230,60000.0,,руб.,Продавец-кассир PRADA Outlet Архангельское,https://hh.ru/vacancy/51798974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
231,45000.0,,руб.,Кассир-администратор,https://hh.ru/vacancy/51961158?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
232,38000.0,,руб.,Кассир/Работник кассы (м. Выхино),https://hh.ru/vacancy/49514120?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
233,30000.0,35000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52846744?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
234,55000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52255788?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
235,51000.0,,руб.,Старший кассир (ТЦ Метрополис),https://hh.ru/vacancy/52528657?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
236,,47000.0,руб.,Кассир,https://hh.ru/vacancy/52551871?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
237,40000.0,,руб.,Кассир-оператор 1C,https://hh.ru/vacancy/52244634?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
238,49000.0,,руб.,Кассир (м. Саларьево),https://hh.ru/vacancy/52816500?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
239,50600.0,58100.0,руб.,Кассир-операционист,https://hh.ru/vacancy/49678435?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
240,40000.0,50000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51002773?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
241,35000.0,42000.0,руб.,Кассир ( м.Медведково),https://hh.ru/vacancy/53005366?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
242,40700.0,,руб.,Продавец-кассир (м. ВДНХ),https://hh.ru/vacancy/53000921?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
243,53000.0,,руб.,Продавец-кассир (м. Царицыно),https://hh.ru/vacancy/52082509?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
244,,48000.0,руб.,Продавец-кассир (Путиково),https://hh.ru/vacancy/51731634?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
245,40000.0,,руб.,Кассир,https://hh.ru/vacancy/52474418?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
246,,,,Бухгалтер (с функцией кассира),https://hh.ru/vacancy/52181200?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
247,50000.0,80000.0,руб.,Бармен-кассир,https://hh.ru/vacancy/52297659?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
248,50000.0,55000.0,руб.,"Продавец-кассир (Сеть супермаркетов ""Ярче!"", м. Алтуфьево)",https://hh.ru/vacancy/52888271?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
249,30000.0,50000.0,руб.,"Продавец-кассир / Продавец-консультант (м.Молодежная, ТРЦ Кунцево Плаза)",https://hh.ru/vacancy/52362555?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
250,,45000.0,руб.,Бухгалтер-кассир,https://hh.ru/vacancy/53002894?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
251,50000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51619922?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
252,40000.0,,руб.,Кассир-операционист,https://hh.ru/vacancy/51723302?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
253,53000.0,60000.0,руб.,Старший кассир (Подменная группа),https://hh.ru/vacancy/51811176?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
254,40000.0,,руб.,Менеджер-кассир,https://hh.ru/vacancy/52379581?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
255,,54690.0,руб.,Кассир в магазин,https://hh.ru/vacancy/52914336?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
256,40000.0,66000.0,руб.,Кассир,https://hh.ru/vacancy/49924099?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
257,46500.0,,руб.,"Кассир, продавец-кассир (ТЦ Фестиваль)",https://hh.ru/vacancy/49714500?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
258,45000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52692314?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
259,42000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51907168?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
260,40000.0,60000.0,руб.,Продавец-кассир (м. Филевский парк),https://hh.ru/vacancy/52992816?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
261,,45700.0,руб.,"Продавец-кассир (ТРЦ Нева, м. Беломорская)",https://hh.ru/vacancy/50407591?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
262,50000.0,,руб.,Кассир (м. Строгино),https://hh.ru/vacancy/51050325?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
263,40000.0,,руб.,Кассир в ресторан,https://hh.ru/vacancy/50806004?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
264,40000.0,40000.0,руб.,Бариста - кассир,https://hh.ru/vacancy/52814107?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
265,40000.0,50000.0,руб.,Кассир-продавец,https://hh.ru/vacancy/52910447?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
266,45000.0,,руб.,Оператор-кассир,https://hh.ru/vacancy/52147841?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
267,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959359?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
268,40000.0,,руб.,Продавец-кассир (м. Кожуховская),https://hh.ru/vacancy/43944019?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
269,,49800.0,руб.,Продавец-кассир (м. Проспект Мира),https://hh.ru/vacancy/48229224?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
270,50000.0,50000.0,руб.,Бухгалтер-кассир (на склад),https://hh.ru/vacancy/51962521?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
271,48000.0,50000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52070177?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
272,60000.0,100000.0,руб.,Мобильный продавец-кассир,https://hh.ru/vacancy/52376249?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
273,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959351?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
274,50000.0,60000.0,руб.,Ночной кассир,https://hh.ru/vacancy/52017442?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
275,40000.0,66000.0,руб.,Кассир,https://hh.ru/vacancy/48835072?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
276,,60000.0,руб.,Оператор-кассир АЗС(Москва и Московская область),https://hh.ru/vacancy/52275415?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
277,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52959363?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
278,75000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/50527852?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
279,,,,Кассир игровой зоны (м.Алтуфьево),https://hh.ru/vacancy/51654598?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
280,,45000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52904623?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
281,44000.0,,руб.,Кассир-консультант,https://hh.ru/vacancy/52192862?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
282,48000.0,66000.0,руб.,Продавец-кассир в сеть магазинов,https://hh.ru/vacancy/52831691?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
283,50000.0,,руб.,Продавец-кассир (ул. Зеленоградская),https://hh.ru/vacancy/52614646?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
284,35000.0,,руб.,Кассир,https://hh.ru/vacancy/52422984?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
285,75000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/49456713?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
286,50000.0,55000.0,руб.,Менеджер минимаркета / Продавец-кассир,https://hh.ru/vacancy/52829116?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
287,,56000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51979441?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
288,75000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51027846?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
289,40700.0,,руб.,Продавец-кассир (м. Теплый стан),https://hh.ru/vacancy/53000767?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
290,50000.0,70000.0,руб.,Бармен-кассир,https://hh.ru/vacancy/52169513?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
291,75000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/49713680?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
292,40000.0,,руб.,Кассир Экипировочного центра (ВТБ Арена),https://hh.ru/vacancy/51729535?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
293,42000.0,49000.0,руб.,Старший кассир ( ул. Подольских Курасантов),https://hh.ru/vacancy/52905799?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
294,,,,"Кассир-консультант магазина Levi's (в ТЦ ""МЕГА Химки"")",https://hh.ru/vacancy/52879846?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
